Year,Round,GridPercentile,TrackTemp,AirTemp,TotalLaps,SafetyCarLaps,DegradationRate,First_Compound,Num_Stops,First_Pit_Lap
2019,15,0.4,35.752903225806456,29.965161290322584,61,204,,SOFT,2,2.0
2019,15,1.0,35.752903225806456,29.965161290322584,61,204,0.8023030303030307,MEDIUM,1,35.0
2019,15,0.2,35.752903225806456,29.965161290322584,61,204,0.3443888888888888,SOFT,1,20.0
2019,15,0.45,35.752903225806456,29.965161290322584,61,204,-0.005894736842105736,SOFT,1,21.0
2019,15,0.1,35.752903225806456,29.965161290322584,61,204,0.27827999999999975,SOFT,1,27.0
2019,15,0.15,35.752903225806456,29.965161290322584,61,204,0.2951666666666668,SOFT,1,20.0
2019,15,0.35,35.752903225806456,29.965161290322584,61,204,,SOFT,2,2.0
2019,15,0.9,35.752903225806456,29.965161290322584,61,204,,MEDIUM,1,2.0
2019,15,0.6,35.752903225806456,29.965161290322584,61,204,-0.2069999999999997,MEDIUM,1,16.0
2019,15,0.25,35.752903225806456,29.965161290322584,61,204,0.12714285714285722,SOFT,1,23.0
2019,15,0.85,35.752903225806456,29.965161290322584,61,204,-0.15381818181818183,MEDIUM,2,24.0
2019,15,0.95,35.752903225806456,29.965161290322584,61,204,-0.21584999999999965,MEDIUM,2,22.0
2019,15,0.5,35.752903225806456,29.965161290322584,61,204,0.2786363636363634,MEDIUM,2,35.0
2019,16,0.1,34.33206106870229,22.02977099236641,53,122,0.8565416666666668,MEDIUM,1,29.0
2019,16,0.2,34.33206106870229,22.02977099236641,53,122,1.0665416666666665,MEDIUM,1,29.0
2019,16,0.05,34.33206106870229,22.02977099236641,53,122,0.23550000000000024,SOFT,2,23.0
2019,16,0.45,34.33206106870229,22.02977099236641,53,122,1.4478750000000005,SOFT,1,29.0
2019,16,0.0,34.33206106870229,22.02977099236641,53,122,1.1274799999999994,MEDIUM,1,30.0
2019,16,0.25,34.33206106870229,22.02977099236641,53,122,0.17700000000000002,SOFT,1,22.0
2019,16,0.55,34.33206106870229,22.02977099236641,53,122,0.032000000000000216,SOFT,1,24.0
2019,16,0.35,34.33206106870229,22.02977099236641,53,122,0.11549999999999994,SOFT,1,21.0
2019,16,0.65,34.33206106870229,22.02977099236641,53,122,0.33526086956521733,SOFT,1,28.0
2019,16,0.3,34.33206106870229,22.02977099236641,53,122,0.0606666666666662,SOFT,2,17.0
2019,16,0.7,34.33206106870229,22.02977099236641,53,122,0.3537826086956522,MEDIUM,1,28.0
2019,16,0.95,34.33206106870229,22.02977099236641,53,122,0.3512608695652171,HARD,2,28.0
2019,16,0.75,34.33206106870229,22.02977099236641,53,122,0.6578000000000003,MEDIUM,2,10.0
2019,16,0.8,34.33206106870229,22.02977099236641,53,122,0.11609090909090919,MEDIUM,1,27.0
2019,16,0.6,34.33206106870229,22.02977099236641,53,122,,SOFT,2,3.0
2019,16,0.9,34.33206106870229,22.02977099236641,53,122,,MEDIUM,2,2.0
2019,16,0.5,34.33206106870229,22.02977099236641,53,122,,SOFT,1,2.0
2019,17,0.45,32.18387096774193,21.619354838709675,53,0,-0.1251764705882353,SOFT,1,19.0
2019,17,0.85,32.18387096774193,21.619354838709675,53,0,-0.1626111111111107,SOFT,2,20.0
2019,17,0.1,32.18387096774193,21.619354838709675,53,0,,SOFT,3,4.0
2019,17,0.6,32.18387096774193,21.619354838709675,53,0,-0.14676470588235238,SOFT,1,19.0
2019,17,0.95,32.18387096774193,21.619354838709675,53,0,-0.21018749999999997,MEDIUM,2,18.0
2019,17,0.3,32.18387096774193,21.619354838709675,53,0,-0.15407142857142933,SOFT,2,16.0
2019,17,0.7,32.18387096774193,21.619354838709675,53,0,-0.1463076923076924,SOFT,1,28.0
2019,17,0.75,32.18387096774193,21.619354838709675,53,0,-0.19761111111111124,SOFT,1,20.0
2019,17,0.8,32.18387096774193,21.619354838709675,53,0,-0.1846428571428572,MEDIUM,1,30.0
2019,17,0.4,32.18387096774193,21.619354838709675,53,0,,SOFT,2,5.0
2019,17,0.2,32.18387096774193,21.619354838709675,53,0,0.01955000000000027,SOFT,2,22.0
2019,17,0.05,32.18387096774193,21.619354838709675,53,0,0.15100000000000005,SOFT,2,17.0
2019,17,0.35,32.18387096774193,21.619354838709675,53,0,0.05288000000000011,SOFT,1,27.0
2019,17,0.9,32.18387096774193,21.619354838709675,53,0,-0.2985833333333332,MEDIUM,1,26.0
2019,17,0.65,32.18387096774193,21.619354838709675,53,0,-0.3460714285714285,MEDIUM,2,16.0
2019,17,0.15,32.18387096774193,21.619354838709675,53,0,0.11737500000000001,SOFT,2,18.0
2019,17,0.5,32.18387096774193,21.619354838709675,53,0,-0.2178000000000007,SOFT,1,17.0
2019,17,0.0,32.18387096774193,21.619354838709675,53,0,-0.33652380952380917,MEDIUM,2,23.0
2019,17,0.55,32.18387096774193,21.619354838709675,53,0,-0.1651764705882357,MEDIUM,2,19.0
2019,18,0.15,41.633333333333326,23.203030303030303,71,0,-0.6684999999999998,MEDIUM,1,24.0
2019,18,0.1,41.633333333333326,23.203030303030303,71,0,-0.22147222222222218,MEDIUM,1,38.0
2019,18,0.3,41.633333333333326,23.203030303030303,71,0,-0.46077142857142883,MEDIUM,1,37.0
2019,18,0.05,41.633333333333326,23.203030303030303,71,0,-0.41221428571428576,MEDIUM,2,16.0
2019,18,0.25,41.633333333333326,23.203030303030303,71,0,-0.6801538461538461,MEDIUM,2,15.0
2019,18,0.2,41.633333333333326,23.203030303030303,71,0,,MEDIUM,1,6.0
2019,18,0.55,41.633333333333326,23.203030303030303,71,0,-1.1752631578947368,MEDIUM,1,21.0
2019,18,0.65,41.633333333333326,23.203030303030303,71,0,-0.48983673469387745,HARD,1,51.0
2019,18,0.5,41.633333333333326,23.203030303030303,71,0,-2.494375,SOFT,2,10.0
2019,18,0.6,41.633333333333326,23.203030303030303,71,0,-1.398411764705882,MEDIUM,1,19.0
2019,18,0.45,41.633333333333326,23.203030303030303,71,0,-1.9330000000000007,SOFT,2,11.0
2019,18,0.8,41.633333333333326,23.203030303030303,71,0,-0.6910833333333335,MEDIUM,1,38.0
2019,18,0.35,41.633333333333326,23.203030303030303,71,0,-0.5389999999999995,SOFT,2,16.0
2019,18,0.75,41.633333333333326,23.203030303030303,71,0,-1.2746500000000005,MEDIUM,1,22.0
2019,18,0.85,41.633333333333326,23.203030303030303,71,0,-1.0084814814814815,MEDIUM,1,29.0
2019,18,0.95,41.633333333333326,23.203030303030303,71,0,-1.3320952380952382,MEDIUM,1,23.0
2019,18,0.9,41.633333333333326,23.203030303030303,71,0,-0.7859166666666665,MEDIUM,1,38.0
2019,18,1.0,41.633333333333326,23.203030303030303,71,0,-1.3555500000000003,MEDIUM,2,22.0
2019,18,0.7,41.633333333333326,23.203030303030303,71,0,-1.8837857142857146,MEDIUM,2,16.0
2019,18,0.4,41.633333333333326,23.203030303030303,71,0,-1.2976363636363637,SOFT,1,13.0
2019,19,0.5,29.081679389312974,21.475572519083972,56,0,-0.19816666666666627,SOFT,2,20.0
2019,19,0.0,29.081679389312974,21.475572519083972,56,0,-0.4438260869565223,MEDIUM,1,25.0
2019,19,0.2,29.081679389312974,21.475572519083972,56,0,-0.05315789473684163,MEDIUM,2,21.0
2019,19,0.7,29.081679389312974,21.475572519083972,56,0,-1.0066249999999997,MEDIUM,2,10.0
2019,19,0.6,29.081679389312974,21.475572519083972,56,0,-0.3127647058823534,MEDIUM,2,19.0
2019,19,0.3,29.081679389312974,21.475572519083972,56,0,,SOFT,3,2.0
2019,19,0.65,29.081679389312974,21.475572519083972,56,0,-0.28784999999999955,HARD,2,22.0
2019,19,0.55,29.081679389312974,21.475572519083972,56,0,-0.1701153846153847,HARD,2,28.0
2019,19,0.45,29.081679389312974,21.475572519083972,56,0,-0.14679999999999965,SOFT,1,22.0
2019,19,0.15,29.081679389312974,21.475572519083972,56,0,0.020666666666665872,MEDIUM,2,14.0
2019,19,0.4,29.081679389312974,21.475572519083972,56,0,-0.10088888888888903,SOFT,2,20.0
2019,19,0.25,29.081679389312974,21.475572519083972,56,0,0.006739130434782658,MEDIUM,1,25.0
2019,19,0.35,29.081679389312974,21.475572519083972,56,0,-0.2644117647058826,SOFT,1,19.0
2019,19,0.9,29.081679389312974,21.475572519083972,56,0,-0.3987727272727271,MEDIUM,2,24.0
2019,19,0.85,29.081679389312974,21.475572519083972,56,0,-0.33852941176470647,SOFT,2,19.0
2019,19,0.05,29.081679389312974,21.475572519083972,56,0,0.05669230769230838,MEDIUM,2,15.0
2019,19,0.75,29.081679389312974,21.475572519083972,56,0,-0.1341739130434782,MEDIUM,1,25.0
2019,19,0.95,29.081679389312974,21.475572519083972,56,0,-0.7369,MEDIUM,1,12.0
2019,19,0.8,29.081679389312974,21.475572519083972,56,0,-0.4268749999999999,MEDIUM,2,18.0
2019,20,0.3,46.45343511450381,21.016793893129773,71,199,-0.07247619047619074,SOFT,2,23.0
2019,20,0.75,46.45343511450381,21.016793893129773,71,199,-0.3341875000000005,SOFT,2,18.0
2019,20,0.7,46.45343511450381,21.016793893129773,71,199,-0.1429642857142857,MEDIUM,2,30.0
2019,20,0.85,46.45343511450381,21.016793893129773,71,199,-0.1720000000000002,SOFT,2,29.0
2019,20,0.45,46.45343511450381,21.016793893129773,71,199,-0.15521739130434814,SOFT,2,28.0
2019,20,0.25,46.45343511450381,21.016793893129773,71,199,0.014826086956521477,SOFT,2,25.0
2019,20,0.8,46.45343511450381,21.016793893129773,71,199,-0.27600000000000013,MEDIUM,2,24.0
2019,20,0.65,46.45343511450381,21.016793893129773,71,199,-0.20000000000000012,MEDIUM,3,28.0
2019,20,0.55,46.45343511450381,21.016793893129773,71,199,-0.45899999999999913,MEDIUM,2,9.0
2019,20,0.05,46.45343511450381,21.016793893129773,71,199,0.10150000000000006,SOFT,3,22.0
2019,20,0.5,46.45343511450381,21.016793893129773,71,199,-0.1785769230769231,SOFT,2,28.0
2019,20,0.15,46.45343511450381,21.016793893129773,71,199,0.0059473684210526075,SOFT,3,21.0
2019,20,0.1,46.45343511450381,21.016793893129773,71,199,0.026124999999999805,SOFT,2,26.0
2019,20,1.0,46.45343511450381,21.016793893129773,71,199,-0.23721428571428557,SOFT,1,30.0
2019,20,0.9,46.45343511450381,21.016793893129773,71,199,-0.3126818181818178,MEDIUM,3,24.0
2019,20,0.4,46.45343511450381,21.016793893129773,71,199,-0.10820000000000007,SOFT,2,22.0
2019,20,0.2,46.45343511450381,21.016793893129773,71,199,-0.0279200000000003,SOFT,2,27.0
2019,20,0.35,46.45343511450381,21.016793893129773,71,199,-0.0476400000000001,SOFT,2,27.0
2019,20,0.95,46.45343511450381,21.016793893129773,71,199,-0.2714210526315788,MEDIUM,3,21.0
2019,20,0.6,46.45343511450381,21.016793893129773,71,199,-0.17931578947368476,SOFT,2,21.0
2019,21,0.05,29.566165413533835,26.018045112781955,55,0,0.01812000000000012,MEDIUM,1,27.0
2019,21,0.1,29.566165413533835,26.018045112781955,55,0,-0.10000000000000024,MEDIUM,1,26.0
2019,21,0.15,29.566165413533835,26.018045112781955,55,0,-0.08245454545454513,MEDIUM,2,13.0
2019,21,1.0,29.566165413533835,26.018045112781955,55,0,-0.38014285714285734,MEDIUM,1,30.0
2019,21,0.2,29.566165413533835,26.018045112781955,55,0,-0.17772727272727257,SOFT,2,13.0
2019,21,0.25,29.566165413533835,26.018045112781955,55,0,-0.29524999999999935,MEDIUM,1,14.0
2019,21,0.5,29.566165413533835,26.018045112781955,55,0,-0.18925000000000006,MEDIUM,1,38.0
2019,21,0.3,29.566165413533835,26.018045112781955,55,0,-0.35800000000000004,SOFT,1,9.0
2019,21,0.65,29.566165413533835,26.018045112781955,55,0,-0.259871794871795,HARD,1,41.0
2019,21,0.4,29.566165413533835,26.018045112781955,55,0,-0.3610000000000003,SOFT,2,13.0
2019,21,0.35,29.566165413533835,26.018045112781955,55,0,-0.48730000000000046,SOFT,2,12.0
2019,21,0.45,29.566165413533835,26.018045112781955,55,0,-0.3064705882352938,SOFT,1,19.0
2019,21,0.85,29.566165413533835,26.018045112781955,55,0,-0.3487142857142861,MEDIUM,1,23.0
2019,21,0.7,29.566165413533835,26.018045112781955,55,0,-0.26736842105263225,MEDIUM,1,21.0
2019,21,0.75,29.566165413533835,26.018045112781955,55,0,-0.3710000000000001,MEDIUM,1,19.0
2019,21,0.8,29.566165413533835,26.018045112781955,55,0,-0.9048571428571434,SOFT,2,9.0
2019,21,0.9,29.566165413533835,26.018045112781955,55,0,-0.3264838709677418,HARD,1,33.0
2019,21,0.55,29.566165413533835,26.018045112781955,55,0,,MEDIUM,1,2.0
2019,21,0.95,29.566165413533835,26.018045112781955,55,0,-0.3363478260869567,HARD,1,25.0
2019,21,0.6,29.566165413533835,26.018045112781955,55,0,,MEDIUM,2,6.0
2020,1,0.6,52.025,28.684166666666666,71,267,1.517608695652174,MEDIUM,2,25.0
2020,1,0.3,52.025,28.684166666666666,71,267,1.6752608695652176,SOFT,2,25.0
2020,1,0.35,52.025,28.684166666666666,71,267,1.6567826086956525,SOFT,3,25.0
2020,1,0.2,52.025,28.684166666666666,71,267,1.764,SOFT,3,25.0
2020,1,0.65,52.025,28.684166666666666,71,267,1.4729565217391305,MEDIUM,3,25.0
2020,1,0.7,52.025,28.684166666666666,71,267,1.4527391304347825,MEDIUM,2,25.0
2020,1,0.15,52.025,28.684166666666666,71,267,1.7206086956521744,SOFT,3,25.0
2020,1,0.25,52.025,28.684166666666666,71,267,1.7408260869565217,SOFT,2,25.0
2020,1,0.55,52.025,28.684166666666666,71,267,1.5486521739130434,MEDIUM,3,25.0
2020,1,0.4,52.025,28.684166666666666,71,267,1.6550869565217388,SOFT,3,25.0
2020,1,1.0,52.025,28.684166666666666,71,267,-0.4187499999999999,MEDIUM,3,26.0
2020,1,0.85,52.025,28.684166666666666,71,267,-0.12176470588235254,MEDIUM,1,21.0
2020,1,0.95,52.025,28.684166666666666,71,267,-0.34256250000000055,MEDIUM,2,20.0
2020,1,0.05,52.025,28.684166666666666,71,267,1.7128260869565222,SOFT,2,25.0
2020,1,0.75,52.025,28.684166666666666,71,267,-0.5724444444444438,MEDIUM,1,20.0
2020,1,0.9,52.025,28.684166666666666,71,267,-0.31813636363636405,MEDIUM,3,24.0
2020,2,0.05,39.919999999999995,20.822499999999998,71,58,-0.24380769230769225,SOFT,1,28.0
2020,2,0.2,39.919999999999995,20.822499999999998,71,58,-0.3823636363636366,SOFT,1,35.0
2020,2,0.1,39.919999999999995,20.822499999999998,71,58,-0.3851304347826089,SOFT,2,25.0
2020,2,0.3,39.919999999999995,20.822499999999998,71,58,-0.42458823529411743,SOFT,1,36.0
2020,2,0.45,39.919999999999995,20.822499999999998,71,58,-0.5657631578947367,SOFT,1,40.0
2020,2,0.85,39.919999999999995,20.822499999999998,71,58,-0.7927027027027027,SOFT,1,39.0
2020,2,0.6,39.919999999999995,20.822499999999998,71,58,-0.7130624999999999,SOFT,1,34.0
2020,2,0.4,39.919999999999995,20.822499999999998,71,58,-0.48691666666666655,MEDIUM,1,38.0
2020,2,0.15,39.919999999999995,20.822499999999998,71,58,-0.34819354838709665,SOFT,2,33.0
2020,2,0.65,39.919999999999995,20.822499999999998,71,58,-0.7382571428571428,MEDIUM,1,37.0
2020,2,0.8,39.919999999999995,20.822499999999998,71,58,-0.7506046511627906,MEDIUM,1,45.0
2020,2,0.75,39.919999999999995,20.822499999999998,71,58,-0.8072999999999998,SOFT,1,32.0
2020,2,0.0,39.919999999999995,20.822499999999998,71,58,-0.8298611111111112,SOFT,1,38.0
2020,2,0.95,39.919999999999995,20.822499999999998,71,58,-0.7074736842105264,MEDIUM,1,40.0
2020,2,0.35,39.919999999999995,20.822499999999998,71,58,-0.7882608695652172,SOFT,2,25.0
2020,2,0.55,39.919999999999995,20.822499999999998,71,58,-0.68169696969697,SOFT,1,35.0
2020,2,0.9,39.919999999999995,20.822499999999998,71,58,-0.9614482758620686,MEDIUM,1,33.0
2020,2,0.7,39.919999999999995,20.822499999999998,71,58,,SOFT,1,2.0
2020,3,0.05,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,4.0
2020,3,0.35,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,5.0
2020,3,0.1,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,3.0
2020,3,0.15,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,4.0
2020,3,0.65,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,4.0
2020,3,0.25,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,4.0
2020,3,0.2,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,4.0
2020,3,0.55,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,5.0
2020,3,0.45,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,4.0
2020,3,0.0,27.129850746268662,20.74179104477612,70,0,-0.8692941176470592,MEDIUM,1,36.0
2020,3,0.3,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,3.0
2020,3,0.85,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,2.0
2020,3,0.4,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,5.0
2020,3,0.7,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,5.0
2020,3,1.0,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,2,4.0
2020,3,0.0,27.129850746268662,20.74179104477612,70,0,-0.8308484848484851,MEDIUM,1,35.0
2020,3,0.95,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,5.0
2020,3,0.6,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,5.0
2020,3,0.75,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,3,4.0
2020,3,0.5,27.129850746268662,20.74179104477612,70,0,,INTERMEDIATE,1,4.0
2020,4,0.55,40.6328125,21.29140625,52,189,2.0307777777777796,MEDIUM,1,13.0
2020,4,0.2,40.6328125,21.29140625,52,189,3.968799999999999,MEDIUM,1,14.0
2020,4,0.3,40.6328125,21.29140625,52,189,4.225899999999998,MEDIUM,1,14.0
2020,4,0.6,40.6328125,21.29140625,52,189,-1.693000000000005,MEDIUM,2,7.0
2020,4,0.4,40.6328125,21.29140625,52,189,1.5601111111111108,SOFT,1,13.0
2020,4,0.45,40.6328125,21.29140625,52,189,1.8944444444444442,SOFT,1,13.0
2020,4,0.15,40.6328125,21.29140625,52,189,2.1667777777777766,MEDIUM,2,14.0
2020,4,0.25,40.6328125,21.29140625,52,189,1.7485555555555565,SOFT,1,13.0
2020,4,0.05,40.6328125,21.29140625,52,189,2.1484444444444444,MEDIUM,1,14.0
2020,4,0.5,40.6328125,21.29140625,52,189,1.7387777777777762,SOFT,1,13.0
2020,4,0.35,40.6328125,21.29140625,52,189,3.834400000000001,SOFT,2,14.0
2020,4,0.9,40.6328125,21.29140625,52,189,2.242750000000001,MEDIUM,1,13.0
2020,4,1.0,40.6328125,21.29140625,52,189,1.5123750000000005,MEDIUM,1,13.0
2020,4,0.8,40.6328125,21.29140625,52,189,1.46725,MEDIUM,2,13.0
2020,4,0.1,40.6328125,21.29140625,52,189,2.2989999999999986,MEDIUM,2,14.0
2020,4,0.85,40.6328125,21.29140625,52,189,-0.33767857142857033,MEDIUM,1,37.0
2020,4,0.75,40.6328125,21.29140625,52,189,2.0137777777777774,MEDIUM,1,13.0
2020,5,0.2,43.227586206896554,25.287068965517243,52,0,-0.19415999999999997,HARD,2,27.0
2020,5,0.1,43.227586206896554,25.287068965517243,52,0,-0.15069230769230685,MEDIUM,2,15.0
2020,5,0.05,43.227586206896554,25.287068965517243,52,0,-0.07491666666666674,MEDIUM,2,14.0
2020,5,0.4,43.227586206896554,25.287068965517243,52,0,-0.5120588235294117,MEDIUM,1,19.0
2020,5,0.45,43.227586206896554,25.287068965517243,52,0,-1.3739999999999981,MEDIUM,2,7.0
2020,5,0.3,43.227586206896554,25.287068965517243,52,0,-0.3139999999999996,MEDIUM,2,19.0
2020,5,0.15,43.227586206896554,25.287068965517243,52,0,-0.31571428571428584,MEDIUM,3,16.0
2020,5,0.7,43.227586206896554,25.287068965517243,52,0,-0.46299999999999997,MEDIUM,1,23.0
2020,5,0.5,43.227586206896554,25.287068965517243,52,0,-0.6487272727272724,MEDIUM,2,13.0
2020,5,0.8,43.227586206896554,25.287068965517243,52,0,-0.5787222222222224,HARD,2,20.0
2020,5,0.35,43.227586206896554,25.287068965517243,52,0,-0.9993333333333325,MEDIUM,2,8.0
2020,5,0.55,43.227586206896554,25.287068965517243,52,0,-0.682571428571428,HARD,2,23.0
2020,5,0.6,43.227586206896554,25.287068965517243,52,0,-0.4118095238095236,HARD,2,23.0
2020,5,0.25,43.227586206896554,25.287068965517243,52,0,-0.440000000000001,MEDIUM,3,15.0
2020,5,1.0,43.227586206896554,25.287068965517243,52,0,-0.49072000000000005,HARD,1,27.0
2020,5,0.65,43.227586206896554,25.287068965517243,52,0,-0.5986250000000002,MEDIUM,2,18.0
2020,5,0.95,43.227586206896554,25.287068965517243,52,0,-1.5898333333333337,MEDIUM,2,8.0
2020,5,0.75,43.227586206896554,25.287068965517243,52,0,-1.5374285714285716,MEDIUM,3,9.0
2020,5,0.9,43.227586206896554,25.287068965517243,52,0,-1.48325,MEDIUM,3,10.0
2020,5,0.85,43.227586206896554,25.287068965517243,52,0,-1.0414999999999992,MEDIUM,2,10.0
2020,6,0.05,47.55581395348836,29.7968992248062,66,0,0.05999999999999969,SOFT,2,24.0
2020,6,0.15,47.55581395348836,29.7968992248062,66,0,0.04145000000000039,SOFT,2,22.0
2020,6,0.1,47.55581395348836,29.7968992248062,66,0,-0.057454545454545265,SOFT,3,24.0
2020,6,0.25,47.55581395348836,29.7968992248062,66,0,0.05111538461538491,SOFT,2,28.0
2020,6,0.2,47.55581395348836,29.7968992248062,66,0,-0.03935714285714249,SOFT,1,30.0
2020,6,0.35,47.55581395348836,29.7968992248062,66,0,-0.131952380952381,SOFT,2,23.0
2020,6,0.55,47.55581395348836,29.7968992248062,66,0,-0.1466071428571425,MEDIUM,1,30.0
2020,6,0.3,47.55581395348836,29.7968992248062,66,0,-0.12424999999999997,SOFT,2,18.0
2020,6,0.5,47.55581395348836,29.7968992248062,66,0,-0.16235,SOFT,2,22.0
2020,6,0.4,47.55581395348836,29.7968992248062,66,0,-0.24840000000000018,SOFT,2,22.0
2020,6,0.65,47.55581395348836,29.7968992248062,66,0,-0.15050000000000013,MEDIUM,1,36.0
2020,6,0.6,47.55581395348836,29.7968992248062,66,0,-0.26990000000000053,SOFT,2,22.0
2020,6,0.75,47.55581395348836,29.7968992248062,66,0,-0.2273333333333336,MEDIUM,1,35.0
2020,6,0.7,47.55581395348836,29.7968992248062,66,0,-0.2583684210526319,MEDIUM,2,21.0
2020,6,0.8,47.55581395348836,29.7968992248062,66,0,-0.1323703703703703,SOFT,1,29.0
2020,6,1.0,47.55581395348836,29.7968992248062,66,0,-0.4400500000000001,MEDIUM,2,22.0
2020,6,0.9,47.55581395348836,29.7968992248062,66,0,-0.5159999999999998,SOFT,2,20.0
2020,6,0.95,47.55581395348836,29.7968992248062,66,0,-0.24496296296296313,MEDIUM,2,29.0
2020,6,0.85,47.55581395348836,29.7968992248062,66,0,-0.21493548387096764,MEDIUM,2,33.0
2020,6,0.45,47.55581395348836,29.7968992248062,66,0,-0.12271428571428597,SOFT,1,30.0
2020,7,0.6,29.823966942148758,18.568595041322315,44,81,-0.10429999999999992,HARD,1,27.0
2020,7,0.4,29.823966942148758,18.568595041322315,44,81,-0.13216666666666535,SOFT,1,19.0
2020,7,0.65,29.823966942148758,18.568595041322315,44,81,0.31533333333333263,SOFT,2,11.0
2020,7,0.45,29.823966942148758,18.568595041322315,44,81,-0.7097777777777767,SOFT,1,12.0
2020,7,1.0,29.823966942148758,18.568595041322315,44,81,0.7801111111111128,MEDIUM,2,11.0
2020,7,0.25,29.823966942148758,18.568595041322315,44,81,-0.7106666666666668,SOFT,1,12.0
2020,7,0.55,29.823966942148758,18.568595041322315,44,81,-0.3115555555555542,MEDIUM,1,12.0
2020,7,0.2,29.823966942148758,18.568595041322315,44,81,-0.531888888888888,SOFT,1,12.0
2020,7,0.3,29.823966942148758,18.568595041322315,44,81,-0.6122222222222228,SOFT,1,12.0
2020,7,0.15,29.823966942148758,18.568595041322315,44,81,-0.4536666666666665,MEDIUM,1,12.0
2020,7,0.5,29.823966942148758,18.568595041322315,44,81,-0.409777777777778,SOFT,1,12.0
2020,7,0.05,29.823966942148758,18.568595041322315,44,81,-0.2723333333333342,MEDIUM,1,12.0
2020,7,0.7,29.823966942148758,18.568595041322315,44,81,-0.26466666666666566,MEDIUM,1,12.0
2020,7,0.95,29.823966942148758,18.568595041322315,44,81,0.5547777777777756,MEDIUM,2,11.0
2020,7,0.8,29.823966942148758,18.568595041322315,44,81,0.06222222222222248,MEDIUM,1,11.0
2020,7,0.1,29.823966942148758,18.568595041322315,44,81,-0.38144444444444364,MEDIUM,1,12.0
2020,7,0.85,29.823966942148758,18.568595041322315,44,81,0.33611111111111175,MEDIUM,1,11.0
2020,8,0.5,41.201398601398594,28.090909090909093,53,115,-0.10450000000000001,SOFT,2,20.0
2020,8,0.15,41.201398601398594,28.090909090909093,53,115,2.1489047619047623,SOFT,2,23.0
2020,8,0.4,41.201398601398594,28.090909090909093,53,115,1.078875,SOFT,1,27.0
2020,8,0.3,41.201398601398594,28.090909090909093,53,115,2.222476190476191,SOFT,2,23.0
2020,8,0.1,41.201398601398594,28.090909090909093,53,115,2.0265238095238103,SOFT,2,23.0
2020,8,0.35,41.201398601398594,28.090909090909093,53,115,2.0726190476190487,SOFT,2,23.0
2020,8,0.05,41.201398601398594,28.090909090909093,53,115,0.5825263157894736,SOFT,3,21.0
2020,8,0.6,41.201398601398594,28.090909090909093,53,115,2.0880476190476185,SOFT,2,23.0
2020,8,0.55,41.201398601398594,28.090909090909093,53,115,1.9645714285714286,HARD,2,23.0
2020,8,0.2,41.201398601398594,28.090909090909093,53,115,2.1633809523809524,SOFT,2,23.0
2020,8,1.0,41.201398601398594,28.090909090909093,53,115,-0.4258,MEDIUM,2,17.0
2020,8,0.8,41.201398601398594,28.090909090909093,53,115,1.480142857142857,MEDIUM,2,23.0
2020,8,0.7,41.201398601398594,28.090909090909093,53,115,-0.1736470588235293,MEDIUM,2,19.0
2020,8,0.95,41.201398601398594,28.090909090909093,53,115,1.3366190476190478,MEDIUM,2,23.0
2020,8,0.45,41.201398601398594,28.090909090909093,53,115,1.7778571428571426,SOFT,2,23.0
2020,8,0.9,41.201398601398594,28.090909090909093,53,115,0.9308421052631575,MEDIUM,3,21.0
2020,8,0.25,41.201398601398594,28.090909090909093,53,115,1.9842380952380951,SOFT,2,23.0
2020,8,0.65,41.201398601398594,28.090909090909093,53,115,-0.04631249999999998,SOFT,1,18.0
2020,8,0.75,41.201398601398594,28.090909090909093,53,115,,MEDIUM,1,2.0
2020,9,0.35,43.10227272727273,30.169886363636362,59,176,2.054500000000002,SOFT,3,8.0
2020,9,0.25,43.10227272727273,30.169886363636362,59,176,2.1779999999999995,SOFT,3,8.0
2020,9,0.3,43.10227272727273,30.169886363636362,59,176,2.190333333333335,SOFT,3,8.0
2020,9,0.2,43.10227272727273,30.169886363636362,59,176,2.216166666666666,SOFT,3,8.0
2020,9,0.6,43.10227272727273,30.169886363636362,59,176,1.6198333333333348,MEDIUM,3,8.0
2020,9,0.4,43.10227272727273,30.169886363636362,59,176,1.9250000000000018,SOFT,3,8.0
2020,9,0.5,43.10227272727273,30.169886363636362,59,176,1.7241666666666688,SOFT,1,8.0
2020,9,0.55,43.10227272727273,30.169886363636362,59,176,1.7766666666666662,SOFT,3,8.0
